contentid,contenttypeid,title,addr1,addr2,sigungucode,mapx,mapy,tel,firstimage,cpyrhtDivCd,lclsSystm1,lclsSystm2,lclsSystm3,overview,homepage,business_hours,closed_days,fee,event_period
130124,14,국립국악원,서울특별시 서초구 남부순환로 2364,,15,127.0088596528,37.4778373158,,http://tong.visitkorea.or.kr/cms/resource/46/3540546_image2_1.jpg,Type1,VE,VE09,VE090400,"국립국악원은 한국 전통 공연 예술을 계승하는 대한민국 대표 국립 예술 기관이다. 각종 공연을 비롯한 학술 연구, 국악 교육, 해외 교류 등으로 국민과 함께하는 국악, 세계 속의 우리 국악을 추구한다. 
국립국악원은 신라시대 이후 전승되어 온 궁중음악기관에 그 기원을 두며, 8·15 해방 후 궁중음악기관이 해체된 후 구왕궁아악부로 존속하다가 1951년 이후 국립국악원으로 이어졌다. 국립국악원의 직제는 1950년에 공표되었으나, 전쟁으로 인하여 1951년 부산에서 개원하였으며, 수복 후 운니동과 장충동 청사를 거쳐 1987년 현 서초동 청사로 이전하였다. 
2010년 현재 문화체육관광부 소속기관으로 국악연구실, 기획관리과, 장악과, 국악진흥과, 무대과를 두고, 정악단, 민속악단, 무용단, 창작악단 등 네 개의 연주단을 운영하고 있다.","<a href=""https://www.gugak.go.kr/site/main/index001"" target=""_blank"" title=""새창 : 국립국악원 홈페이지로 이동"">https://www.gugak.go.kr</a>",공연 별로 상이함,공연 별로 상이함,공연 별로 상이함,
130231,14,국립극장,서울특별시 중구 장충단로 59,(장충동2가),24,126.9996333755,37.5527228971,,http://tong.visitkorea.or.kr/cms/resource/10/3083810_image2_1.jpg,Type3,VE,VE06,VE060100,"국립극장은 1950년 4월 29일 아시아 최초의 국립극장으로 설립됐다. 전통예술을 동시대 예술로 창작하는 국내 유일의 제작극장으로, 대극장 규모의 '해오름극장(1,221석)'과 중극장 규모의 '달오름극장(512석)', 소극장 규모의 '별오름극장(100석)'을 비롯하여  원형무대 구조의 '하늘극장(627석)'을 가지고 있다.<br />전속 예술단체로는 국립창극단·국립무용단·국립국악관현악단이 소속해 있으며, 다양한 신작과 레퍼토리 작품으로 국민과 호흡하고 있다.<br />2012년 9월부터는 레퍼토리 시즌제를 도입한 이후 전속단체는 물론, 국내외 예술단체와의 협업을 통해 대한민국 대표 공연기관으로서 공연예술 생태계의 균형과 조화를 견인하고 있다.","<a href=""http://www.ntok.go.kr"" target=""_blank"" title=""새창 : 국립극장 홈페이지로 이동"">http://www.ntok.go.kr</a>",공연 별로 상이함,공연 별로 상이함,공연 별로 상이함,
3038260,14,국립기상박물관,서울특별시 종로구 송월동 1-1 국립기상박물관,,23,126.9666303489,37.5696203417,,http://tong.visitkorea.or.kr/cms/resource/38/3456038_image2_1.jpg,Type1,VE,VE07,VE070100,"울 국립기상박물관은 대한민국의 기상과 날씨에 관련된 다양한 정보와 자료를 전시하는 특별한 박물관이다. 서울시 종로구에 위치한 이 박물관은 기상학의 발전, 기후 변화, 날씨 예측 기술 등을 주제로 한 전시를 통해 방문객들에게 기상과 날씨의 중요성을 알리고 있다.
박물관은 기상과 관련된 역사적 자료와 최첨단 기상 관측 기술을 소개하며, 기후 변화와 자연재해에 대한 이해를 돕는 다양한 체험 프로그램도 제공한다. 전시물은 기상 장비, 예보 시스템, 세계 각국의 기상 사례 등을 포함하고 있으며, 어린이와 청소년을 위한 교육 프로그램도 마련되어 있어, 기상과 날씨에 대한 관심을 자연스럽게 키울 수 있는 장소이다.
특히, 기상 예보의 정확성과 기후 변화 대응에 대한 최신 정보를 제공하며, 과학적이고 교육적인 관점에서 기상에 대한 지식을 쌓을 수 있는 기회를 제공한다. 또한, 박물관 내에는 기상관측 체험을 할 수 있는 공간도 마련되어 있어, 관람객들이 실제 기상 데이터를 직접 체험하고 배우는 즐거운 경험을 제공한다.
서울 국립기상박물관은 날씨와 기후 변화가 현대 사회에 미치는 영향을 깊이 이해하고, 이를 해결하기 위한 과학적 접근을 배우는 중요한 교육의 장이다. 기상학에 대한 흥미를 높이고, 기후 문제에 대한 경각심을 일깨울 수 있는 특별한 공간으로 많은 이들에게 유익한 정보를 제공하는 곳이다.","관광지 공식 홈페이지 : https://science.kma.go.kr/museum/
관광지 공식 블로그 : https://blog.naver.com/museumkma",화요일~일요일 10:00~18:00 (입장 마감 17:00),매주 월요일 (공휴일인 경우 다음의 첫번째 평일)/ 1월 1일 / 설·추석 당일,무료,
2545920,14,국립어린이과학관,서울특별시 종로구 창경궁로 215 (와룡동),,23,126.9967994757,37.5818277974,,http://tong.visitkorea.or.kr/cms/resource/12/2545812_image2_1.jpg,Type3,VE,VE07,VE070500,"국내 최초의 어린이 전용 국립과학관은 미래사회를 이끌 창의 융합형 인재 양성을 목표로 2017년 12월 개관하였다. 이곳은 과학적 원리를 근간으로 놀이와 배움을 동시에 체험할 수 있는 감각놀이터, 상상놀이터, 창작놀이터 3개의 과학놀이터와 천체투영관 및 천체관측소, 그리고 오감으로 즐길 수 있는 4D 영상관 등 최신의 전시공간을 갖추고 있다. 또한, 아이들이 부모님과 함께 배울 수 있는 과학창작 교실과 지역사회와 협업하는 과학문화 축제 등 다양한 맞춤형 프로그램들을 기획 및 운영하고 있다.","<a href=""https://www.csc.go.kr/index.do"" target=""_blank"" title=""새창 : 국립어린이과학관으로 이동"">https://www.csc.go.kr</a>",09:30~17:30 (입장마감 16:30),"매주 월요일 (단, 월요일이 공휴일인 경우 개관하며, 화요일에 대체 휴관)  / 1월 1일 / 설·추석 당일","[상설전시관]<br>- 성인 2,000원<br>- 청소년 1,000원<br>- 초등학생 1,000원<br>※ 무료 : 6세 이하 / 우대고객<br><br>[천체투영관]<br>- 성인 1,500원<br>- 청소년 1,000원<br>- 초등학생 1,000원<br>- 유아(4~6세) 1,000원<br>- 우대고객 1,000원<br><br>[4D영상관]<br>- 성인 1,500원<br>- 청소년 1,000원<br>- 초등학생 1,000원<br>- 유아(4~6세) 1,000원<br>- 우대고객 1,000원<br>※ 자세한 사항은 홈페이지 참조",
3441464,14,국립항공박물관 항공도서관,서울특별시 강서구 하늘길 177 (공항동),,4,126.8088867586,37.5569217768,,http://tong.visitkorea.or.kr/cms/resource/71/3441671_image2_1.JPG,Type1,VE,VE09,VE090300,"국립항공박물관 항공도서관은 항공역사, 항공산업, 항공 전문 정보의 국내외 전문도서, 학술지 및 디지털 매체 등을 수집, 정리하여 제공한다. 또한 박물관학, 고고학, 도서관학 관련 자료를 제공하고 있다. 항공 전문 정보를 필요로 하는 모든 이용자들이 자유롭게 이용할 수 있는 공간이다.",https://library.aviation.or.kr/,화~토 10:00~17:00,일요일 및 공휴일 휴관,,
1934593,14,국립현대미술관 서울,서울특별시 종로구 삼청로 30,(소격동),23,126.9800038741,37.5786500878,,http://tong.visitkorea.or.kr/cms/resource/02/2991502_image2_1.jpg,Type3,VE,VE07,VE070600,"국립현대미술관(서울관)은 동시대 현대미술을 중점적으로 다루는 미술관이다. 1986년 개관한 과천관, 1998년에 개관한 덕수궁관에 이어 2013년 개관한 서울관은 조선시대 소격서, 종친부, 규장각, 사간원이 있던 자리에 자리 잡고 있다. [마당] 개념을 도입하여 건축한 국립현대미술관(서울관)은 누구나 즐기고 휴식을 취할 수 있는 공간으로 꾸며져 있다. 건물의 내외부가 유기적으로 연결되어 있으며, 주변 명소와도 조화를 이루도록 설계되었다. 국립현대미술관(서울관)은 전시실을 비롯하여 디지털정보실, 멀티미디어홀, 영화관 등 다양한 시설을 갖춘 복합예술문화센터로서 한국 현대 미술품 전시 및 신매체 융복합 전시를 진행한다.","<a href=""http://www.mmca.go.kr/"" target=""_blank"" title=""새창 : 국립현대미술관 홈페이지로 이동"">http://www.mmca.go.kr</a>","10:00~18:00<br>
수,토 10:00~21:00<br>
※ 발권시간 : 관람종료 1시간 전까지 가능",1월1일 / 설날 / 추석,상설전시 무료입장<br>* 기획전시는 홈페이지참고,
129918,14,국제갤러리,서울특별시 종로구 삼청로 54 (소격동),,23,126.9806426439,37.5807887397,,http://tong.visitkorea.or.kr/cms/resource/32/3384832_image2_1.JPG,Type3,VE,VE07,VE070600,"국제갤러리는 1982년 개관 이후 지금까지 대표적인 국내 화랑으로서 세계적으로 유명한 현대미술 작가의 작품과 그 흐름을 접하고 감상할 수 있는 기회를 제공한다. 헬렌 프랑켄댈러, 샘 프란시스, 짐 다인, 프랭크 스텔라, 로버트 맨골드, 안토니 카로와 같은 해외 주요 작가들의 작품을 소개하고 전시하는 선도적인 역할을 수행하여 그 중요성을 국내외에서 인정받고 있다.
국제갤러리는 세계 전역의 작가들과 그들이 속한 갤러리 및 아트딜러들과 직접 연계하여 전시기획 업무를 진행하며, 장래성 있는 작가 발굴, 지속적인 작품 제작 후원 및 국제무대 진출을 위한 중요한 통로와 지지기반 구축 등에 힘써왔으며, 한국 예술가들을 지원하고 세계 미술계에 소개하는 역할을 한다.","<a href=""https://www.kukjegallery.com/"" target=""_blank"" title=""새창 : 국제갤러리 공식 홈페이지로 이동"">https://www.kukjegallery.com/</a>","- 월요일~토요일 10:00~18:00<br >
- 일요일 및 공휴일 10:00~17:00",연중무휴,전시 별로 상이함,
2535347,14,근현대사기념관,서울특별시 강북구 4.19로 114 (수유동),,3,127.0028443946,37.6434957358,,http://tong.visitkorea.or.kr/cms/resource/35/3400835_image2_1.JPG,Type3,VE,VE07,VE070200,"근현대사기념관이 위치한 서울시 강북구는 3·1 운동의 발원지인 봉황각과 순국선열 애국지사의 묘역 그리고 국립 4·19 민주묘지가 자리 잡고 있는 독립정신과 민주주의의 성지로, 선열들의 높은 뜻을 제대로 기억하고 전파하기 위해 동학농민운동부터 4·19 혁명까지 자랑스러운 우리 역사를 전시에 담았다. ‘자유’, ‘평등’, ‘민주’의 이념이 선열들이 피땀 흘려 체득하고 축적해 온 소중한 가치임을 감동이 있는 서사로 전달함으로써 ‘독립운동가들이 꿈꾼 나라’, ‘사월혁명의 투사들이 소원했던 나라’가 바로 대한민국의 미래상임을 알리고자 2016년 5월에 개관하였다. 매해 새로운 기획전과 역사 체험 프로그램을 진행한다.","<a href=""http://www.mhmh.or.kr"" target=""_blank"" title=""새창 : 근현대사기념관 홈페이지로 이동"">http://www.mhmh.or.kr</a>",09:00~18:00 (입장마감 17:30),"매주 월요일(단, 월요일이 공휴일인 경우 그 다음날 휴관) / 1월 1일 / 설·추석 연휴",무료,
1105871,14,금나래아트홀,서울특별시 금천구 시흥대로73길 70 금천구청종합청사,,8,126.8955205706,37.4564933229,,http://tong.visitkorea.or.kr/cms/resource/45/3563345_image2_1.jpg,Type3,VE,VE06,VE060100,"금나래아트홀은 클래식, 연극, 뮤지컬 등 다양한 장르의 공연을 소화할 수 있는 다목적 공연장이다. 최신의 음향장비를 설비하여 객석 구석구석까지 소리가 잘 전달되는 탁월한 음향 수준을 구현했으며, 무대전환의 속도가 빨라 역동적인 무대를 연출할 수 있다. 
이 밖에도 미술전, 사진전, 체험전, 공예작품을 위한 전시공간인 갤러리가 있다.","<a href=""https://gcfac.or.kr/mpage"" target=""_blank"" title=""새창 : 금나래아트홀 홈페이지로 이동"">https://gcfac.or.kr</a>",공연장 및 갤러리 운영 프로그램별 상이,관공서의 공휴일에 관한 규정 / 대관규정에 근거한 휴무일 운영,공연마다 상이함,
3085035,14,금보성아트센터,서울특별시 종로구 평창36길 20 (평창동),,23,126.9780891951,37.6126738756,,http://tong.visitkorea.or.kr/cms/resource/53/3084453_image2_1.JPG,Type3,VE,VE07,VE070600,"금보성아트센터는 평창동에 위치한 미술관으로 지하 2층과 지상 2층의 건물로 되어있다. 금보성아트센터의 관장은 2012년 그로리치 화랑을 인수했다. 70년대 비구상 전문 상업 화랑이던 이곳을 [갤러리 평창동]으로 개명한 뒤 무명의 작가들을 초대하는 전시회를 열었다. 1년 뒤 문을 연 금보성아트센터는 원래 김흥수미술관이었다. 아트센터 입구에는 [창작의 짐을 짊어진 자유로운 영혼의 쉼터] 플랭카드가 늘 걸려있다. 이곳은 작가들에게는 [갤러리의 성지]라고 불리는데 형편이 어려운 화가나 신인 화가에게 아트센터를 무료로 빌려주고 홍보까지 대행하기 때문이다. 금보성 관장은 다른 나라와 협연을 하며 아크코리아 프로젝트도 추진하고 한국 작가의 위상을 위해 [한국작가상]을 제정헸다. 한국작가상은 국내외 60세 이상, 5,000점 이상의 작품을 만들어온 작가에게 주는 상으로 큰 금액의 상금도 주어진다. 여기에 그치지 않고, 신인 작가에게도 [올해의 창작상]을 수여하여 자유로운 창작활동에 도움을 주고있다.","<a href=""https://kimboseongart.com/40"" target=""_blank"" title=""새창 : 금보성아트센터 홈페이지로 이동"">https://kimboseongart.com/</a>",10:00~18:00,매주 일요일,프로그램별 상이,
130377,14,금천문화원,서울특별시 금천구 시흥대로38길 61,,8,126.9044367094,37.4463779899,,http://tong.visitkorea.or.kr/cms/resource/69/3540369_image2_1.jpg,Type1,VE,VE09,VE090100,"금천문화회관은 금천구청에서 직영운영하고 있으며 공연, 교육프로그램, 강연, 문화행사 등 다양한 문화·예술 활동이 이루어지고 지역 주민들이 참여할 수 있는 프로그램을 제공하여 지역 문화의 발전과 사람들 간의 소통을 촉진하는 역할을 하고 있다. 금천문화원(상주단체)이 상주하여 지역의 고유문화 보존 및 개발과 각종 문화프로그램 등을 운영하고 있고, 1층 로비에 금천구 상징인 은행나무가 있으며 일자리 창출을 위한 시니어 카페를 운영하고 있다. 지하 공연장과 강의실에서 지속적인 문화예술활동 프로그램의 시도와 시설 환경 개선으로 금천구 시흥권의 랜드마크로 도약하고자 한다.","<a href=""https://www.instagram.com/geumcheoncc/"" target=""_blank"" title=""새창 : 금천문화원 공식 인스타그램으로 이동"">https://www.instagram.com/geumcheoncc</a>",월요일~금요일 09:00~18:00,대관 없을 시 매주 토요일~일요일,프로그램 별로 상이함,
